Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2021-05-28 03:50:08 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Cultive Creative,AU,hello@thecultive.com,cultive-creative.myshopify.com
2021-05-28 03:50:51 UTC,Uninstalled,Does not meet my needs,,Breathe Naturals Deodorant,US,nigel@breathe-naturals.com,breathe-nat.myshopify.com
2021-05-28 03:50:52 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Breathe Naturals Deodorant,US,nigel@breathe-naturals.com,breathe-nat.myshopify.com
2021-05-28 04:02:39 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,dogloverscenter.com,US,orawanburris@gmail.com,doglovers-center.myshopify.com
2021-05-28 04:02:39 UTC,Uninstalled,"",,dogloverscenter.com,US,orawanburris@gmail.com,doglovers-center.myshopify.com
2021-05-28 04:52:13 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,FAITH HOPE LOVE,VN,haison1919@gmail.com,tm-spaces.myshopify.com
2021-05-28 04:52:13 UTC,Uninstalled,Does not meet my needs,,FAITH HOPE LOVE,VN,haison1919@gmail.com,tm-spaces.myshopify.com
2021-05-28 05:48:34 UTC,Re-opened Store,,,TutiTartozék,HU,vargarobert1995@gmail.com,tokpiac.myshopify.com
2021-05-28 05:58:44 UTC,Uninstalled,No satisface mis necesidades,,ZAPHIROBLUE,CL,myzaphiroblue@gmail.com,zaphiroblue.myshopify.com
2021-05-28 06:12:31 UTC,Uninstalled,Not needed anymore,,Micro Aquatic Shop,AU,support@microaquaticshop.com.au,helloofish.myshopify.com
2021-05-28 07:08:03 UTC,Uninstalled,"",,DIYZIT,US,support@diyzit.com,diyzit.myshopify.com
2021-05-28 07:08:04 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,DIYZIT,US,support@diyzit.com,diyzit.myshopify.com
2021-05-28 07:28:16 UTC,Closed Store,,,Shalev Storm,IL,shalevice1@gmail.com,shalev-storm.myshopify.com
2021-05-28 07:31:43 UTC,Uninstalled,I found a better app,,ATTIZI ,GB,myattizipro@gmail.com,attizi-pro.myshopify.com
2021-05-28 07:31:44 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,ATTIZI ,GB,myattizipro@gmail.com,attizi-pro.myshopify.com
2021-05-28 07:35:04 UTC,Closed Store,,,Kids fun trays,US,joele.thomas.jt@gmail.com,kids-fun-trays.myshopify.com
2021-05-28 07:40:02 UTC,Installed,,,Fortier Mexico,MX,contacto@fortiermexico.com,fortier-mexico.myshopify.com
2021-05-28 07:48:44 UTC,Re-opened Store,,,SafeDoggy.DE,ES,safedoggy.de@gmail.com,safedoggy-ge.myshopify.com
2021-05-28 07:48:45 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-07,SafeDoggy.DE,ES,safedoggy.de@gmail.com,safedoggy-ge.myshopify.com
2021-05-28 07:54:46 UTC,Uninstalled,"",,Fortier Mexico,MX,contacto@fortiermexico.com,fortier-mexico.myshopify.com
2021-05-28 07:57:42 UTC,Closed Store,,,GRAINOTO,GB,grainoto@gmail.com,grainoto.myshopify.com
2021-05-28 07:57:43 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,GRAINOTO,GB,grainoto@gmail.com,grainoto.myshopify.com
2021-05-28 08:07:59 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,EasyTech,IT,lorenzo.mezzetti28@gmail.com,easytechshopitaly.myshopify.com
2021-05-28 08:15:39 UTC,Re-opened Store,,,HelloYellow™ ,FR,fr.helloyellow@gmail.com,viralmic.myshopify.com
2021-05-28 08:23:20 UTC,Closed Store,,,AGEVINA,SE,ervisveliaj@icloud.com,agevina.myshopify.com
2021-05-28 08:40:46 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-05-31,Easy Sushi,PT,apps@easysushi.co,easy-sushi-store.myshopify.com
2021-05-28 09:04:56 UTC,Uninstalled,Not needed anymore,,Rastaclat,US,support@rastaclat.com,rastaclat1.myshopify.com
2021-05-28 09:04:57 UTC,Recurring charge cancelled,In Cart Upsell - Beginner plan - 14.0,,Rastaclat,US,support@rastaclat.com,rastaclat1.myshopify.com
2021-05-28 09:17:28 UTC,Installed,,,Hutchsofa,GB,ben.burgess@weareeleven.co,hutchsofa.myshopify.com
2021-05-28 09:35:12 UTC,Installed,,,lizzardsa,ZA,online@lizzardonline.com,lizzardsa.myshopify.com
2021-05-28 09:36:25 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,lizzardsa,ZA,online@lizzardonline.com,lizzardsa.myshopify.com
2021-05-28 09:36:28 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,lizzardsa,ZA,online@lizzardonline.com,lizzardsa.myshopify.com
2021-05-28 09:42:03 UTC,Re-opened Store,,,GRAINOTO,GB,grainoto@gmail.com,grainoto.myshopify.com
2021-05-28 09:42:08 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-12,GRAINOTO,GB,grainoto@gmail.com,grainoto.myshopify.com
2021-05-28 09:45:42 UTC,Uninstalled,"",,Zen Diffusion™,IT,zendiffusionofficial@gmail.com,palmdrone.myshopify.com
2021-05-28 09:52:41 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,lizzardsa,ZA,online@lizzardonline.com,lizzardsa.myshopify.com
2021-05-28 09:55:51 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Hutchsofa,GB,ben.burgess@weareeleven.co,hutchsofa.myshopify.com
2021-05-28 09:55:53 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Hutchsofa,GB,ben.burgess@weareeleven.co,hutchsofa.myshopify.com
2021-05-28 10:09:10 UTC,Re-opened Store,,,Cut Flower Exchange ,US,ted@cutflowerpa.com,cut-flower-exchange.myshopify.com
2021-05-28 10:11:26 UTC,Closed Store,,,Insta Best Gift,CA,instabestgift@gmail.com,insta-best-gift.myshopify.com
2021-05-28 10:11:28 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Insta Best Gift,CA,instabestgift@gmail.com,insta-best-gift.myshopify.com
2021-05-28 10:15:38 UTC,Uninstalled,"",,La Romi | Baby Fashion,GB,support@la-romi.com,la-romi.myshopify.com
2021-05-28 10:15:39 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,La Romi | Baby Fashion,GB,support@la-romi.com,la-romi.myshopify.com
2021-05-28 10:24:16 UTC,Installed,,,ItakeDaily,CA,itakedaily@gmail.com,itakedaily-com.myshopify.com
2021-05-28 10:32:58 UTC,Installed,,,The People's Tool Company,AU,jack@thepeoplestoolco.com.au,the-peoples-tool-company.myshopify.com
2021-05-28 10:45:57 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,HomeOutlook,GB,myhomeoutlook@gmail.com,homeoutlook.myshopify.com
2021-05-28 10:45:59 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,HomeOutlook,GB,myhomeoutlook@gmail.com,homeoutlook.myshopify.com
2021-05-28 10:48:35 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,HomeOutlook,GB,myhomeoutlook@gmail.com,homeoutlook.myshopify.com
2021-05-28 10:48:41 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,The People's Tool Company,AU,jack@thepeoplestoolco.com.au,the-peoples-tool-company.myshopify.com
2021-05-28 10:48:43 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,The People's Tool Company,AU,jack@thepeoplestoolco.com.au,the-peoples-tool-company.myshopify.com
2021-05-28 10:58:32 UTC,Installed,,,Seashellworks,US,faizanhusain87@yahoo.com,seashellworks.myshopify.com
2021-05-28 10:59:51 UTC,Installed,,,MyLovelyBaby24,DE,info@mylovelybaby24.de,babytraum24.myshopify.com
2021-05-28 11:00:02 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Harry Barker,US,info@harrybarker.com,harrybarker.myshopify.com
2021-05-28 11:00:04 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Dariotristan,DE,darioxtristan@web.de,dariotristan.myshopify.com
2021-05-28 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,TradeMutt,AU,hello@trademutt.com,trademutts.myshopify.com
2021-05-28 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,adamsplussandbox,AU,adam.hanegraaf@shopify.com,adamsplussandbox.myshopify.com
2021-05-28 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,TradeMutt,AU,hello@trademutt.com,trademutts.myshopify.com
2021-05-28 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,adamsplussandbox,AU,adam.hanegraaf@shopify.com,adamsplussandbox.myshopify.com
2021-05-28 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,PetsandCo Family,US,petsandcofamily@gmail.com,patrontraw.myshopify.com
2021-05-28 11:00:06 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Little Paper Boat,US,danielle@littlepaperboatco.com,little-paper-boat.myshopify.com
2021-05-28 11:00:06 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Spa Mine,US,elena@drfechner.com,spa-mine.myshopify.com
2021-05-28 11:00:08 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,dadcase,AU,dadcase2020@gmail.com,dadcase.myshopify.com
2021-05-28 11:00:10 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,SAZAREY,GB,mysazarey@gmail.com,sazarey.myshopify.com
2021-05-28 11:00:10 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,SAZAREY,GB,mysazarey@gmail.com,sazarey.myshopify.com
2021-05-28 11:00:12 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Lir Pharmacy,IE,burkeok@tcd.ie,lirpharmacy.myshopify.com
2021-05-28 11:04:15 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,MyLovelyBaby24,DE,info@mylovelybaby24.de,babytraum24.myshopify.com
2021-05-28 11:04:16 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,MyLovelyBaby24,DE,info@mylovelybaby24.de,babytraum24.myshopify.com
2021-05-28 11:26:45 UTC,Re-opened Store,,,Shoppinmadegood,US,shoppingmadegood@gmail.com,shoppingmadegoodllc.myshopify.com
2021-05-28 11:28:55 UTC,Re-opened Store,,,LIPTEASE,US,Lipzteasecs@gmail.com,liptease.myshopify.com
2021-05-28 11:31:36 UTC,Closed Store,,,Gifts Tycoon,CA,crazytycoon.gift@gmail.com,gifts-tycoon.myshopify.com
2021-05-28 11:31:39 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Gifts Tycoon,CA,crazytycoon.gift@gmail.com,gifts-tycoon.myshopify.com
2021-05-28 11:44:42 UTC,Installed,,,MAFISI® Make fitness simple.,DE,info@mafisi.shop,mafisi.myshopify.com
2021-05-28 11:52:48 UTC,Closed Store,,,NewHome Mart,AU,homemart.service247@gmail.com,newhome-mart.myshopify.com
2021-05-28 12:02:50 UTC,Uninstalled,Andere,,MAFISI® Make fitness simple.,DE,info@mafisi.shop,mafisi.myshopify.com
2021-05-28 12:03:51 UTC,Installed,,,Athlentral,US,contact@athlentral.com,markrydenuk.myshopify.com
2021-05-28 12:04:34 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Athlentral,US,contact@athlentral.com,markrydenuk.myshopify.com
2021-05-28 12:04:35 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Athlentral,US,contact@athlentral.com,markrydenuk.myshopify.com
2021-05-28 12:07:38 UTC,Re-opened Store,,,Jesino,DE,Jesinoinfo@gmail.com,jesino.myshopify.com
2021-05-28 12:43:14 UTC,Re-opened Store,,,Shalev Storm,IL,shalevice1@gmail.com,shalev-storm.myshopify.com
2021-05-28 12:44:47 UTC,Uninstalled,"",,Vitalers,DE,dinasselim@gmail.com,vitalers.myshopify.com
2021-05-28 13:15:17 UTC,Uninstalled,"",,Firstclass-Beauty-Germany,DE,system@firstclass-beauty.de,firstclass-beauty-germany.myshopify.com
2021-05-28 13:15:18 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Firstclass-Beauty-Germany,DE,system@firstclass-beauty.de,firstclass-beauty-germany.myshopify.com
2021-05-28 13:29:37 UTC,Installed,,,BLESSEDW,FR,sblessedw@gmail.com,blessedw-com.myshopify.com
2021-05-28 13:32:46 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,BLESSEDW,FR,sblessedw@gmail.com,blessedw-com.myshopify.com
2021-05-28 13:32:48 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,BLESSEDW,FR,sblessedw@gmail.com,blessedw-com.myshopify.com
2021-05-28 13:36:45 UTC,Installed,,,Lezze Design,US,lezzedesign@gmail.com,ultimate-st.myshopify.com
2021-05-28 13:39:15 UTC,Uninstalled,Other; no live support provided,,Lezze Design,US,lezzedesign@gmail.com,ultimate-st.myshopify.com
2021-05-28 13:41:15 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,BRAVE,GB,seb@bravefoods.co.uk,bravefoods.myshopify.com
2021-05-28 13:43:50 UTC,Installed,,,Heartwood Farm & Cidery,CA,kieran@heartwoodfarm.ca,heartwood-farm-cidery.myshopify.com
2021-05-28 13:44:37 UTC,Uninstalled,"",,Heartwood Farm & Cidery,CA,kieran@heartwoodfarm.ca,heartwood-farm-cidery.myshopify.com
2021-05-28 13:59:32 UTC,Installed,,,Living In Fairytales,CA,zerktmtrader@hotmail.com,livinginfairytales.myshopify.com
2021-05-28 14:01:14 UTC,Closed Store,,,VALT APPAREL ,CA,bahrabadikevin@gmail.com,kevin-bahrabadi.myshopify.com
2021-05-28 14:03:53 UTC,Re-opened Store,,,UnlockMyHeart,CA,reubenjamesoutram@gmail.com,unlockmyheart.myshopify.com
2021-05-28 14:11:05 UTC,Closed Store,,,Jesino,DE,Jesinoinfo@gmail.com,jesino.myshopify.com
2021-05-28 14:16:38 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,unique-prints.de,DE,info@unique-prints.de,just-print-it-de.myshopify.com
2021-05-28 14:16:38 UTC,Uninstalled,"",,unique-prints.de,DE,info@unique-prints.de,just-print-it-de.myshopify.com
2021-05-28 14:20:07 UTC,Installed,,,Times & Places ,GB,info@timesandplacesclothing.co.uk,times-places.myshopify.com
2021-05-28 14:28:36 UTC,Uninstalled,"",,Times & Places ,GB,info@timesandplacesclothing.co.uk,times-places.myshopify.com
2021-05-28 14:39:25 UTC,Installed,,,Country Road Supply,US,countryroadsupply@gmail.com,country-road-supply.myshopify.com
2021-05-28 14:58:04 UTC,Closed Store,,,Ketofit.com,US,ketofitness321@gmail.com,ketodiet-com.myshopify.com
2021-05-28 15:17:00 UTC,Installed,,,browluxe-aleph,CA,parker@maav.com,browluxe-aleph.myshopify.com
2021-05-28 15:17:21 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,browluxe-aleph,CA,parker@maav.com,browluxe-aleph.myshopify.com
2021-05-28 15:17:22 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,browluxe-aleph,CA,parker@maav.com,browluxe-aleph.myshopify.com
2021-05-28 15:29:31 UTC,Installed,,,store-mk-dev,IN,rahuldavps@gmail.com,store-mk-dev.myshopify.com
2021-05-28 15:31:55 UTC,Uninstalled,"",,store-mk-dev,IN,rahuldavps@gmail.com,store-mk-dev.myshopify.com
2021-05-28 15:38:17 UTC,Installed,,,Smart Shop11,BD,mdriazuddinriaz140@gmail.com,smart-shop11.myshopify.com
2021-05-28 15:43:07 UTC,Installed,,,Jones Road Dev,US,juststevengm@gmail.com,jones-road-dev.myshopify.com
2021-05-28 15:53:39 UTC,Installed,,,Pet Happier,FR,pethappier.contact@gmail.com,pet-happier.myshopify.com
2021-05-28 15:54:12 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Pet Happier,FR,pethappier.contact@gmail.com,pet-happier.myshopify.com
2021-05-28 15:54:14 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Pet Happier,FR,pethappier.contact@gmail.com,pet-happier.myshopify.com
2021-05-28 16:01:52 UTC,Uninstalled,Autre,,TwistJet,FR,shopifred@gmail.com,shopifred95.myshopify.com
2021-05-28 16:03:06 UTC,Installed,,,Lezze Design,US,lezzedesign@gmail.com,ultimate-st.myshopify.com
2021-05-28 16:04:13 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Lezze Design,US,lezzedesign@gmail.com,ultimate-st.myshopify.com
2021-05-28 16:04:16 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Lezze Design,US,lezzedesign@gmail.com,ultimate-st.myshopify.com
2021-05-28 16:16:47 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Teekend,MX,craftsmex@gmail.com,teekend.myshopify.com
2021-05-28 16:16:47 UTC,Uninstalled,"",,Teekend,MX,craftsmex@gmail.com,teekend.myshopify.com
2021-05-28 16:30:21 UTC,Re-opened Store,,,LVL PERU,PE,sales@lvlperu.com,peru-level.myshopify.com
2021-05-28 16:44:53 UTC,Re-opened Store,,,CopperZap LLC,US,priscilla@copperzap.com,copperzap-llc.myshopify.com
2021-05-28 16:52:50 UTC,Closed Store,,,MyDogsBest,AT,office@originx.de,originxstore.myshopify.com
2021-05-28 16:52:53 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,2021-06-11,MyDogsBest,AT,office@originx.de,originxstore.myshopify.com
2021-05-28 16:53:40 UTC,Uninstalled,"",,Pet Happier,FR,pethappier.contact@gmail.com,pet-happier.myshopify.com
2021-05-28 16:53:41 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Pet Happier,FR,pethappier.contact@gmail.com,pet-happier.myshopify.com
2021-05-28 17:20:53 UTC,Installed,,,PL Glams,TR,shaimaalqudwa@hotmail.com,pl-glams.myshopify.com
2021-05-28 17:45:56 UTC,Installed,,,OWN THE ELEGANCE,IN,sagarchhetri238@gmail.com,own-the-elegance.myshopify.com
2021-05-28 17:46:23 UTC,Installed,,,WALEA,FR,hello@walea.co,walea-shop.myshopify.com
2021-05-28 17:46:24 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,OWN THE ELEGANCE,IN,sagarchhetri238@gmail.com,own-the-elegance.myshopify.com
2021-05-28 17:46:26 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,OWN THE ELEGANCE,IN,sagarchhetri238@gmail.com,own-the-elegance.myshopify.com
2021-05-28 17:46:52 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,WALEA,FR,hello@walea.co,walea-shop.myshopify.com
2021-05-28 17:46:54 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,WALEA,FR,hello@walea.co,walea-shop.myshopify.com
2021-05-28 18:01:51 UTC,Installed,,,Clover Shop®,CO,beatriz1972zc@gmail.com,clover-brand-usa.myshopify.com
2021-05-28 18:02:07 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-27,nicedeal24,DE,nicedeal24@hotmail.com,nicedeal24.myshopify.com
2021-05-28 18:02:44 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Clover Shop®,CO,beatriz1972zc@gmail.com,clover-brand-usa.myshopify.com
2021-05-28 18:02:46 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Clover Shop®,CO,beatriz1972zc@gmail.com,clover-brand-usa.myshopify.com
2021-05-28 18:03:28 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-06-27,IBUYNFLY,US,ibuynfly@gmail.com,ibuynfly.myshopify.com
2021-05-28 18:07:28 UTC,Closed Store,,,homesweetpet.de,DE,semikochta1@hotmail.de,semi-kochta.myshopify.com
2021-05-28 18:37:21 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,shoptoosweetcakes,US,shelbi@toosweetcakes.com,shoptoosweetcakes.myshopify.com
2021-05-28 18:37:21 UTC,Uninstalled,App is not performing well,,shoptoosweetcakes,US,shelbi@toosweetcakes.com,shoptoosweetcakes.myshopify.com
2021-05-28 19:00:54 UTC,Installed,,,Shelbys Time,DE,support@shelbys-time.com,shoot-point.myshopify.com
2021-05-28 19:01:19 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Shelbys Time,DE,support@shelbys-time.com,shoot-point.myshopify.com
2021-05-28 19:01:20 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-07,Shelbys Time,DE,support@shelbys-time.com,shoot-point.myshopify.com
2021-05-28 19:34:06 UTC,Installed,,,Elevated Tast3 ,US,michaelwhiteet3@yahoo.com,elevated-tast3.myshopify.com
2021-05-28 19:37:26 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Elevated Tast3 ,US,michaelwhiteet3@yahoo.com,elevated-tast3.myshopify.com
2021-05-28 19:37:27 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Elevated Tast3 ,US,michaelwhiteet3@yahoo.com,elevated-tast3.myshopify.com
2021-05-28 19:55:31 UTC,Uninstalled,"",,Danistee,US,danistee.co@gmail.com,danistee.myshopify.com
2021-05-28 19:58:14 UTC,Uninstalled,free plan isn't available anymore,,starsintheskies,CA,support@starsintheskies.com,starsintheskies.myshopify.com
2021-05-28 19:58:32 UTC,Uninstalled,App is not performing well,,Lawadisia Store,CA,lawadisiastore@gmail.com,lawadisia-store.myshopify.com
2021-05-28 20:07:47 UTC,Uninstalled,"",,Gold Palms,DE,support@goldpalms.shop,goldpalms.myshopify.com
2021-05-28 20:14:20 UTC,Installed,,,KitcHome+,PK,kitchomeplus@gmail.com,kitchomeplus.myshopify.com
2021-05-28 20:14:35 UTC,Installed,,,shoptoosweetcakes,US,shelbi@toosweetcakes.com,shoptoosweetcakes.myshopify.com
2021-05-28 20:15:08 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,KitcHome+,PK,kitchomeplus@gmail.com,kitchomeplus.myshopify.com
2021-05-28 20:15:10 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,KitcHome+,PK,kitchomeplus@gmail.com,kitchomeplus.myshopify.com
2021-05-28 20:16:56 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,shoptoosweetcakes,US,shelbi@toosweetcakes.com,shoptoosweetcakes.myshopify.com
2021-05-28 20:16:58 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-13,shoptoosweetcakes,US,shelbi@toosweetcakes.com,shoptoosweetcakes.myshopify.com
2021-05-28 20:17:10 UTC,Uninstalled,Not needed anymore,,Retro Raven Games,US,retroravengames@gmail.com,retroravengames.myshopify.com
2021-05-28 20:34:17 UTC,Uninstalled,"",,Detox Shop,US,shopfitnessgirlsmotivation@gmail.com,fitnessgirlsmotivation.myshopify.com
2021-05-28 20:43:56 UTC,Uninstalled,"",,Fitraw,DE,langwaldmatthias@gmail.com,fitraw.myshopify.com
2021-05-28 20:47:08 UTC,Uninstalled,Other; Dont need it at the moment,,Melloli,US,mellolipro@gmail.com,melloli.myshopify.com
2021-05-28 20:47:09 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Melloli,US,mellolipro@gmail.com,melloli.myshopify.com
2021-05-28 20:48:22 UTC,Closed Store,,,Cove USA,US,support@coveusa.co,cove-usa.myshopify.com
2021-05-28 20:48:23 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Cove USA,US,support@coveusa.co,cove-usa.myshopify.com
2021-05-28 20:53:54 UTC,Installed,,,Eternity,US,shopify@eternitycollars.com,eternity-collars.myshopify.com
2021-05-28 20:54:45 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Eternity,US,shopify@eternitycollars.com,eternity-collars.myshopify.com
2021-05-28 20:54:46 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,Eternity,US,shopify@eternitycollars.com,eternity-collars.myshopify.com
2021-05-28 21:28:10 UTC,Closed Store,,,2021 Atlas,ES,snatlasshop@gmail.com,atlaswebsite.myshopify.com
2021-05-28 21:28:11 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,2021-06-27,2021 Atlas,ES,snatlasshop@gmail.com,atlaswebsite.myshopify.com
2021-05-28 21:37:06 UTC,Installed,,,GLO®,DE,cokomokoooo@gmail.com,thermal-rings.myshopify.com
2021-05-28 21:37:57 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,GLO®,DE,cokomokoooo@gmail.com,thermal-rings.myshopify.com
2021-05-28 21:37:59 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,GLO®,DE,cokomokoooo@gmail.com,thermal-rings.myshopify.com
2021-05-28 21:58:34 UTC,Uninstalled,"",,Tuska Mat,AU,hello@tuskamat.com.au,tuska-mat.myshopify.com
2021-05-28 21:58:59 UTC,Uninstalled,"",,GLO®,DE,cokomokoooo@gmail.com,thermal-rings.myshopify.com
2021-05-28 21:59:00 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,GLO®,DE,cokomokoooo@gmail.com,thermal-rings.myshopify.com
2021-05-28 22:38:47 UTC,Installed,,,VITZYO,MX,myvitzyo@gmail.com,vitzyo.myshopify.com
2021-05-28 22:42:12 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,VITZYO,MX,myvitzyo@gmail.com,vitzyo.myshopify.com
2021-05-28 22:42:13 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,VITZYO,MX,myvitzyo@gmail.com,vitzyo.myshopify.com
2021-05-28 22:42:34 UTC,Re-opened Store,,,MONKY-BZ,US,monkybz1251@gmail.com,monky-bz.myshopify.com
2021-05-28 22:43:34 UTC,Re-opened Store,,,Mad Livin,US,madlivin@yahoo.com,madlivin.myshopify.com
2021-05-28 22:49:20 UTC,Installed,,,MyWorkoutGym.com,US,deshaunwilliam411@gmail.com,myworkoutgym.myshopify.com
2021-05-28 22:50:09 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,MyWorkoutGym.com,US,deshaunwilliam411@gmail.com,myworkoutgym.myshopify.com
2021-05-28 22:50:10 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-27,MyWorkoutGym.com,US,deshaunwilliam411@gmail.com,myworkoutgym.myshopify.com
2021-05-28 23:03:08 UTC,Installed,,,Canine Car Seats,US,k9carseats@gmail.com,canine-car-seats.myshopify.com
2021-05-28 23:23:13 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-28 23:29:11 UTC,Uninstalled,"",,BALLISTIC MENSWEAR,CA,info@ballisticmenswear.com,busere.myshopify.com
2021-05-29 00:00:10 UTC,Closed Store,,,Christianity Today,US,jwalsh@christianitytoday.com,ctmagazine.myshopify.com
2021-05-29 00:01:14 UTC,Closed Store,,,theMAPLEco,US,tmclarkjr@gmail.com,shopmaple.myshopify.com
2021-05-29 00:04:13 UTC,Closed Store,,,Wombats Lifestyle,AU,wombatslifestyle@gmail.com,wombats-lifestyle.myshopify.com
2021-05-29 00:08:32 UTC,Closed Store,,,FreeRun Leashes,US,mvankriedt@freerunleashes.com,freerun-dog.myshopify.com
